,ImageID,Gephyrin Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
7,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,43.0,16.0,A9, AB7931,F,CKO,42
8,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,37.0,18.0,A9, AB7931,F,CKO,42
9,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,50.0,20.0,A9, AB7931,F,CKO,42
10,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,41.0,22.0,A9, AB7931,F,CKO,42
11,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,68.0,24.0,A9, AB7931,F,CKO,42
12,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,39.0,26.0,A9, AB7931,F,CKO,42
13,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,30.0,28.0,A9, AB7931,F,CKO,42
14,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,59.0,30.0,A9, AB7931,F,CKO,42
15,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,69.0,32.0,A9, AB7931,F,CKO,42
16,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,38.0,34.0,A9, AB7931,F,CKO,42
17,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,35.0,36.0,A9, AB7931,F,CKO,42
18,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,54.0,38.0,A9, AB7931,F,CKO,42
19,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,38.0,40.0,A9, AB7931,F,CKO,42
20,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,44.0,42.0,A9, AB7931,F,CKO,42
21,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,40.0,44.0,A9, AB7931,F,CKO,42
22,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,28.0,46.0,A9, AB7931,F,CKO,42
23,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,35.0,48.0,A9, AB7931,F,CKO,42
24,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,57.0,50.0,A9, AB7931,F,CKO,42
25,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,62.0,52.0,A9, AB7931,F,CKO,42
26,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,33.0,54.0,A9, AB7931,F,CKO,42
27,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,42.0,56.0,A9, AB7931,F,CKO,42
28,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,41.0,58.0,A9, AB7931,F,CKO,42
29,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,36.0,60.0,A9, AB7931,F,CKO,42
30,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,37.0,62.0,A9, AB7931,F,CKO,42
31,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,29.0,64.0,A9, AB7931,F,CKO,42
32,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,25.0,66.0,A9, AB7931,F,CKO,42
33,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,27.0,68.0,A9, AB7931,F,CKO,42
34,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,33.0,70.0,A9, AB7931,F,CKO,42
35,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,37.0,72.0,A9, AB7931,F,CKO,42
36,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,23.0,74.0,A9, AB7931,F,CKO,42
37,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,18.0,76.0,A9, AB7931,F,CKO,42
38,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,32.0,78.0,A9, AB7931,F,CKO,42
39,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,27.0,80.0,A9, AB7931,F,CKO,42
40,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,25.0,82.0,A9, AB7931,F,CKO,42
41,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,42.0,84.0,A9, AB7931,F,CKO,42
42,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,33.0,86.0,A9, AB7931,F,CKO,42
43,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,47.0,88.0,A9, AB7931,F,CKO,42
44,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,35.0,90.0,A9, AB7931,F,CKO,42
45,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,34.0,92.0,A9, AB7931,F,CKO,42
46,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,24.0,94.0,A9, AB7931,F,CKO,42
47,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,23.0,96.0,A9, AB7931,F,CKO,42
48,A9_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif,34.0,98.0,A9, AB7931,F,CKO,42
