,ImageID,VGAT Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
0,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,92.0,2.0,A3, AB7930,M,CKO,42
1,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,51.0,4.0,A3, AB7930,M,CKO,42
2,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,50.0,6.0,A3, AB7930,M,CKO,42
3,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,52.0,8.0,A3, AB7930,M,CKO,42
4,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,18.0,10.0,A3, AB7930,M,CKO,42
5,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,11.0,12.0,A3, AB7930,M,CKO,42
6,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,8.0,14.0,A3, AB7930,M,CKO,42
7,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,55.0,16.0,A3, AB7930,M,CKO,42
8,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,100.0,18.0,A3, AB7930,M,CKO,42
9,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,141.0,20.0,A3, AB7930,M,CKO,42
10,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,171.0,22.0,A3, AB7930,M,CKO,42
11,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,227.0,24.0,A3, AB7930,M,CKO,42
12,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,170.0,26.0,A3, AB7930,M,CKO,42
13,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,162.0,28.0,A3, AB7930,M,CKO,42
14,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,140.0,30.0,A3, AB7930,M,CKO,42
15,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,129.0,32.0,A3, AB7930,M,CKO,42
16,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,123.0,34.0,A3, AB7930,M,CKO,42
17,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,87.0,36.0,A3, AB7930,M,CKO,42
18,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,90.0,38.0,A3, AB7930,M,CKO,42
19,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,61.0,40.0,A3, AB7930,M,CKO,42
20,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,62.0,42.0,A3, AB7930,M,CKO,42
21,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,116.0,44.0,A3, AB7930,M,CKO,42
22,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,144.0,46.0,A3, AB7930,M,CKO,42
23,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,96.0,48.0,A3, AB7930,M,CKO,42
24,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,77.0,50.0,A3, AB7930,M,CKO,42
25,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,71.0,52.0,A3, AB7930,M,CKO,42
26,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,46.0,54.0,A3, AB7930,M,CKO,42
27,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,51.0,56.0,A3, AB7930,M,CKO,42
28,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,77.0,58.0,A3, AB7930,M,CKO,42
29,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,74.0,60.0,A3, AB7930,M,CKO,42
30,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,68.0,62.0,A3, AB7930,M,CKO,42
31,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,83.0,64.0,A3, AB7930,M,CKO,42
32,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,40.0,66.0,A3, AB7930,M,CKO,42
33,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,31.0,68.0,A3, AB7930,M,CKO,42
34,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,19.0,70.0,A3, AB7930,M,CKO,42
35,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,30.0,72.0,A3, AB7930,M,CKO,42
36,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,28.0,74.0,A3, AB7930,M,CKO,42
37,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,42.0,76.0,A3, AB7930,M,CKO,42
38,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,28.0,78.0,A3, AB7930,M,CKO,42
39,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,22.0,80.0,A3, AB7930,M,CKO,42
40,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,27.0,82.0,A3, AB7930,M,CKO,42
41,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,20.0,84.0,A3, AB7930,M,CKO,42
42,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,22.0,86.0,A3, AB7930,M,CKO,42
43,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,21.0,88.0,A3, AB7930,M,CKO,42
44,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,18.0,90.0,A3, AB7930,M,CKO,42
45,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,22.0,92.0,A3, AB7930,M,CKO,42
46,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,18.0,94.0,A3, AB7930,M,CKO,42
47,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,9.0,96.0,A3, AB7930,M,CKO,42
48,A3_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,10.0,98.0,A3, AB7930,M,CKO,42
0,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,84.0,2.0,A4, AB7917,F,CKO,42
1,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,287.0,4.0,A4, AB7917,F,CKO,42
2,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,425.0,6.0,A4, AB7917,F,CKO,42
3,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,513.0,8.0,A4, AB7917,F,CKO,42
4,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,444.0,10.0,A4, AB7917,F,CKO,42
5,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,311.0,12.0,A4, AB7917,F,CKO,42
6,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,164.0,14.0,A4, AB7917,F,CKO,42
7,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,303.0,16.0,A4, AB7917,F,CKO,42
8,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,386.0,18.0,A4, AB7917,F,CKO,42
9,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,469.0,20.0,A4, AB7917,F,CKO,42
10,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,499.0,22.0,A4, AB7917,F,CKO,42
11,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,483.0,24.0,A4, AB7917,F,CKO,42
12,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,473.0,26.0,A4, AB7917,F,CKO,42
13,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,501.0,28.0,A4, AB7917,F,CKO,42
14,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,437.0,30.0,A4, AB7917,F,CKO,42
15,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,445.0,32.0,A4, AB7917,F,CKO,42
16,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,435.0,34.0,A4, AB7917,F,CKO,42
17,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,407.0,36.0,A4, AB7917,F,CKO,42
18,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,456.0,38.0,A4, AB7917,F,CKO,42
19,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,437.0,40.0,A4, AB7917,F,CKO,42
20,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,424.0,42.0,A4, AB7917,F,CKO,42
21,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,472.0,44.0,A4, AB7917,F,CKO,42
22,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,475.0,46.0,A4, AB7917,F,CKO,42
23,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,460.0,48.0,A4, AB7917,F,CKO,42
24,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,462.0,50.0,A4, AB7917,F,CKO,42
25,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,477.0,52.0,A4, AB7917,F,CKO,42
26,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,465.0,54.0,A4, AB7917,F,CKO,42
27,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,444.0,56.0,A4, AB7917,F,CKO,42
28,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,456.0,58.0,A4, AB7917,F,CKO,42
29,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,421.0,60.0,A4, AB7917,F,CKO,42
30,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,427.0,62.0,A4, AB7917,F,CKO,42
31,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,430.0,64.0,A4, AB7917,F,CKO,42
32,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,400.0,66.0,A4, AB7917,F,CKO,42
33,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,393.0,68.0,A4, AB7917,F,CKO,42
34,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,313.0,70.0,A4, AB7917,F,CKO,42
35,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,315.0,72.0,A4, AB7917,F,CKO,42
36,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,307.0,74.0,A4, AB7917,F,CKO,42
37,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,323.0,76.0,A4, AB7917,F,CKO,42
38,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,262.0,78.0,A4, AB7917,F,CKO,42
39,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,272.0,80.0,A4, AB7917,F,CKO,42
40,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,237.0,82.0,A4, AB7917,F,CKO,42
41,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,192.0,84.0,A4, AB7917,F,CKO,42
42,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,161.0,86.0,A4, AB7917,F,CKO,42
43,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,202.0,88.0,A4, AB7917,F,CKO,42
44,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,257.0,90.0,A4, AB7917,F,CKO,42
45,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,208.0,92.0,A4, AB7917,F,CKO,42
46,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,159.0,94.0,A4, AB7917,F,CKO,42
47,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,149.0,96.0,A4, AB7917,F,CKO,42
48,A4_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,110.0,98.0,A4, AB7917,F,CKO,42
0,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,112.0,2.0,A4, AB7917,F,CKO,42
1,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,289.0,4.0,A4, AB7917,F,CKO,42
2,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,415.0,6.0,A4, AB7917,F,CKO,42
3,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,359.0,8.0,A4, AB7917,F,CKO,42
4,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,282.0,10.0,A4, AB7917,F,CKO,42
5,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,250.0,12.0,A4, AB7917,F,CKO,42
6,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,251.0,14.0,A4, AB7917,F,CKO,42
7,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,357.0,16.0,A4, AB7917,F,CKO,42
8,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,415.0,18.0,A4, AB7917,F,CKO,42
9,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,482.0,20.0,A4, AB7917,F,CKO,42
10,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,441.0,22.0,A4, AB7917,F,CKO,42
11,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,476.0,24.0,A4, AB7917,F,CKO,42
12,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,449.0,26.0,A4, AB7917,F,CKO,42
13,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,435.0,28.0,A4, AB7917,F,CKO,42
14,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,389.0,30.0,A4, AB7917,F,CKO,42
15,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,406.0,32.0,A4, AB7917,F,CKO,42
16,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,390.0,34.0,A4, AB7917,F,CKO,42
17,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,351.0,36.0,A4, AB7917,F,CKO,42
18,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,343.0,38.0,A4, AB7917,F,CKO,42
19,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,321.0,40.0,A4, AB7917,F,CKO,42
20,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,357.0,42.0,A4, AB7917,F,CKO,42
21,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,364.0,44.0,A4, AB7917,F,CKO,42
22,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,405.0,46.0,A4, AB7917,F,CKO,42
23,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,441.0,48.0,A4, AB7917,F,CKO,42
24,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,453.0,50.0,A4, AB7917,F,CKO,42
25,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,346.0,52.0,A4, AB7917,F,CKO,42
26,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,358.0,54.0,A4, AB7917,F,CKO,42
27,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,390.0,56.0,A4, AB7917,F,CKO,42
28,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,370.0,58.0,A4, AB7917,F,CKO,42
29,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,353.0,60.0,A4, AB7917,F,CKO,42
30,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,381.0,62.0,A4, AB7917,F,CKO,42
31,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,379.0,64.0,A4, AB7917,F,CKO,42
32,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,400.0,66.0,A4, AB7917,F,CKO,42
33,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,305.0,68.0,A4, AB7917,F,CKO,42
34,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,278.0,70.0,A4, AB7917,F,CKO,42
35,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,222.0,72.0,A4, AB7917,F,CKO,42
36,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,233.0,74.0,A4, AB7917,F,CKO,42
37,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,249.0,76.0,A4, AB7917,F,CKO,42
38,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,240.0,78.0,A4, AB7917,F,CKO,42
39,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,207.0,80.0,A4, AB7917,F,CKO,42
40,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,197.0,82.0,A4, AB7917,F,CKO,42
41,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,195.0,84.0,A4, AB7917,F,CKO,42
42,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,170.0,86.0,A4, AB7917,F,CKO,42
43,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,156.0,88.0,A4, AB7917,F,CKO,42
44,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,113.0,90.0,A4, AB7917,F,CKO,42
45,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,108.0,92.0,A4, AB7917,F,CKO,42
46,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,92.0,94.0,A4, AB7917,F,CKO,42
47,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,56.0,96.0,A4, AB7917,F,CKO,42
48,A4_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,40.0,98.0,A4, AB7917,F,CKO,42
0,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,275.0,2.0,A4, AB7917,F,CKO,42
1,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,510.0,4.0,A4, AB7917,F,CKO,42
2,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,477.0,6.0,A4, AB7917,F,CKO,42
3,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,429.0,8.0,A4, AB7917,F,CKO,42
4,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,358.0,10.0,A4, AB7917,F,CKO,42
5,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,231.0,12.0,A4, AB7917,F,CKO,42
6,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,158.0,14.0,A4, AB7917,F,CKO,42
7,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,296.0,16.0,A4, AB7917,F,CKO,42
8,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,370.0,18.0,A4, AB7917,F,CKO,42
9,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,429.0,20.0,A4, AB7917,F,CKO,42
10,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,468.0,22.0,A4, AB7917,F,CKO,42
11,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,472.0,24.0,A4, AB7917,F,CKO,42
12,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,433.0,26.0,A4, AB7917,F,CKO,42
13,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,366.0,28.0,A4, AB7917,F,CKO,42
14,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,389.0,30.0,A4, AB7917,F,CKO,42
15,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,401.0,32.0,A4, AB7917,F,CKO,42
16,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,390.0,34.0,A4, AB7917,F,CKO,42
17,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,372.0,36.0,A4, AB7917,F,CKO,42
18,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,378.0,38.0,A4, AB7917,F,CKO,42
19,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,419.0,40.0,A4, AB7917,F,CKO,42
20,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,388.0,42.0,A4, AB7917,F,CKO,42
21,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,424.0,44.0,A4, AB7917,F,CKO,42
22,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,392.0,46.0,A4, AB7917,F,CKO,42
23,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,377.0,48.0,A4, AB7917,F,CKO,42
24,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,398.0,50.0,A4, AB7917,F,CKO,42
25,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,389.0,52.0,A4, AB7917,F,CKO,42
26,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,391.0,54.0,A4, AB7917,F,CKO,42
27,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,364.0,56.0,A4, AB7917,F,CKO,42
28,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,375.0,58.0,A4, AB7917,F,CKO,42
29,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,412.0,60.0,A4, AB7917,F,CKO,42
30,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,372.0,62.0,A4, AB7917,F,CKO,42
31,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,381.0,64.0,A4, AB7917,F,CKO,42
32,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,367.0,66.0,A4, AB7917,F,CKO,42
33,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,283.0,68.0,A4, AB7917,F,CKO,42
34,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,280.0,70.0,A4, AB7917,F,CKO,42
35,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,239.0,72.0,A4, AB7917,F,CKO,42
36,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,248.0,74.0,A4, AB7917,F,CKO,42
37,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,251.0,76.0,A4, AB7917,F,CKO,42
38,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,274.0,78.0,A4, AB7917,F,CKO,42
39,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,249.0,80.0,A4, AB7917,F,CKO,42
40,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,240.0,82.0,A4, AB7917,F,CKO,42
41,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,210.0,84.0,A4, AB7917,F,CKO,42
42,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,192.0,86.0,A4, AB7917,F,CKO,42
43,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,180.0,88.0,A4, AB7917,F,CKO,42
44,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,158.0,90.0,A4, AB7917,F,CKO,42
45,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,120.0,92.0,A4, AB7917,F,CKO,42
46,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,124.0,94.0,A4, AB7917,F,CKO,42
47,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,105.0,96.0,A4, AB7917,F,CKO,42
48,A4_ACC_section3_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,83.0,98.0,A4, AB7917,F,CKO,42
0,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,145.0,2.0,A5, AB7924,F,CTRL,42
1,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,198.0,4.0,A5, AB7924,F,CTRL,42
2,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,63.0,6.0,A5, AB7924,F,CTRL,42
3,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,63.0,8.0,A5, AB7924,F,CTRL,42
4,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,46.0,10.0,A5, AB7924,F,CTRL,42
5,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,25.0,12.0,A5, AB7924,F,CTRL,42
6,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,21.0,14.0,A5, AB7924,F,CTRL,42
7,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,24.0,16.0,A5, AB7924,F,CTRL,42
8,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,47.0,18.0,A5, AB7924,F,CTRL,42
9,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,67.0,20.0,A5, AB7924,F,CTRL,42
10,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,197.0,22.0,A5, AB7924,F,CTRL,42
11,A5_ACC_section1_488-Cas9_594-Geph_647-VGAT_20240229_Merged.tif,294.0,24.0,A5, AB7924,F,CTRL,42
